old_url,new_url,status,reason,url_type,source_domain
https://makler-realty.com/%d0%be-%d0%ba%d0%be%d0%bc%d0%bf%d0%b0%d0%bd%d0%b8%d0%b8/,https://makler-realty.com/%d0%be-%d0%ba%d0%be%d0%bc%d0%bf%d0%b0%d0%bd%d0%b8%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/%d0%bf%d0%b0%d1%80%d1%82%d0%bd%d1%8c%d0%be%d1%80%d0%b8/,https://makler-realty.com/%d0%bf%d0%b0%d1%80%d1%82%d0%bd%d1%8c%d0%be%d1%80%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/%d0%bf%d0%be%d0%bb%d0%b8%d1%82%d0%b8%d0%ba%d0%b0-%d0%b7%d0%b0-%d0%b7%d0%b0%d1%89%d0%b8%d1%82%d0%b0-%d0%bd%d0%b0-%d0%bb%d0%b8%d1%87%d0%bd%d0%b8%d1%82%d0%b5-%d0%b4%d0%b0%d0%bd%d0%bd%d0%b8/,https://makler-realty.com/%d0%bf%d0%be%d0%bb%d0%b8%d1%82%d0%b8%d0%ba%d0%b0-%d0%b7%d0%b0-%d0%b7%d0%b0%d1%89%d0%b8%d1%82%d0%b0-%d0%bd%d0%b0-%d0%bb%d0%b8%d1%87%d0%bd%d0%b8%d1%82%d0%b5-%d0%b4%d0%b0%d0%bd%d0%bd%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/%d1%82%d0%b0%d0%ba%d1%81%d0%b8-%d0%b8%d0%b7-%d1%81%d0%be%d1%84%d0%b8%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,https://makler-realty.com/%d1%82%d0%b0%d0%ba%d1%81%d0%b8-%d0%b8%d0%b7-%d1%81%d0%be%d1%84%d0%b8%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,post,makler-realty.com
https://makler-realty.com/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%b0%d0%bb%d0%be%d0%bd%d0%b8%d0%ba%d0%b8-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,https://makler-realty.com/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%b0%d0%bb%d0%be%d0%bd%d0%b8%d0%ba%d0%b8-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,post,makler-realty.com
https://makler-realty.com/add-property/,https://makler-realty.com/add-property/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/balcon/1/,https://makler-realty.com/balcon/1/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/balcon/2/,https://makler-realty.com/balcon/2/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/balcon/3/,https://makler-realty.com/balcon/3/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/balcon/4/,https://makler-realty.com/balcon/4/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/bedroom/1/,https://makler-realty.com/bedroom/1/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/bedroom/2/,https://makler-realty.com/bedroom/2/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/bedroom/3/,https://makler-realty.com/bedroom/3/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/bedroom/4/,https://makler-realty.com/bedroom/4/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/bedroom/5/,https://makler-realty.com/bedroom/5/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/category-type/%d0%b5lite-realtor/,https://makler-realty.com/category-type/%d0%b5lite-realtor/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/%d1%81%d0%b5%d0%bb%d1%8c%d1%81%d0%ba%d0%be%d1%85%d0%be%d0%b7%d1%8f%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/,https://makler-realty.com/category-type/%d1%81%d0%b5%d0%bb%d1%8c%d1%81%d0%ba%d0%be%d1%85%d0%be%d0%b7%d1%8f%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8/,https://makler-realty.com/category-type/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/apartment/,https://makler-realty.com/category-type/apartment/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/commercial-area/,https://makler-realty.com/category-type/commercial-area/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/dom/,https://makler-realty.com/category-type/dom/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/hotel/,https://makler-realty.com/category-type/hotel/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/house-floor/,https://makler-realty.com/category-type/house-floor/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/industrial-building/,https://makler-realty.com/category-type/industrial-building/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/office-building/,https://makler-realty.com/category-type/office-building/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/office/,https://makler-realty.com/category-type/office/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/studio/,https://makler-realty.com/category-type/studio/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category-type/villa/,https://makler-realty.com/category-type/villa/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category/%d0%bd%d0%be%d0%b2%d0%b8%d0%bd%d0%b8/,https://makler-realty.com/category/%d0%bd%d0%be%d0%b2%d0%b8%d0%bd%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category/%d1%81%d1%82%d0%b0%d1%82%d0%b8%d0%b8/,https://makler-realty.com/category/%d1%81%d1%82%d0%b0%d1%82%d0%b8%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category/category/,https://makler-realty.com/category/category/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/category/uncategorized/,https://makler-realty.com/category/uncategorized/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de,https://makler-realty.com/de/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/,https://makler-realty.com/de/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%B7%D0%B0-%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0-%D0%BD%D0%B0-%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D1%82%D0%B5-%D0%B4%D0%B0%D0%BD%D0%BD%D0%B8/,https://makler-realty.com/de/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%B7%D0%B0-%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0-%D0%BD%D0%B0-%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D1%82%D0%B5-%D0%B4%D0%B0%D0%BD%D0%BD%D0%B8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f/,https://makler-realty.com/de/%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d0%b8/,https://makler-realty.com/de/%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d0%b1%d0%b5%d1%80%d0%b5%d0%b3/,https://makler-realty.com/de/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d0%b1%d0%b5%d1%80%d0%b5%d0%b3/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%be%d1%84%d0%be%d1%80%d0%bc%d0%bb%d0%b5%d0%bd%d0%b8%d0%b5-%d1%81%d0%b4%d0%b5%d0%bb%d0%ba%d0%b8-%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b1%d0%be%d0%bb%d0%b3/,https://makler-realty.com/de/%d0%be%d1%84%d0%be%d1%80%d0%bc%d0%bb%d0%b5%d0%bd%d0%b8%d0%b5-%d1%81%d0%b4%d0%b5%d0%bb%d0%ba%d0%b8-%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b1%d0%be%d0%bb%d0%b3/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%be-%d0%ba%d0%be%d0%bc%d0%bf%d0%b0%d0%bd%d0%b8%d0%b8/,https://makler-realty.com/de/%d0%be-%d0%ba%d0%be%d0%bc%d0%bf%d0%b0%d0%bd%d0%b8%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d0%bf%d0%b0%d1%80%d1%82%d0%bd%d1%8c%d0%be%d1%80%d0%b8/,https://makler-realty.com/de/%d0%bf%d0%b0%d1%80%d1%82%d0%bd%d1%8c%d0%be%d1%80%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d1%82%d0%b0%d0%ba%d1%81%d0%b8-%d0%b8%d0%b7-%d1%81%d0%be%d1%84%d0%b8%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,https://makler-realty.com/de/%d1%82%d0%b0%d0%ba%d1%81%d0%b8-%d0%b8%d0%b7-%d1%81%d0%be%d1%84%d0%b8%d0%b8-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%b0%d0%bb%d0%be%d0%bd%d0%b8%d0%ba%d0%b8-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,https://makler-realty.com/de/%d1%82%d1%80%d0%b0%d0%bd%d1%81%d1%84%d0%b5%d1%80-%d1%81%d0%b0%d0%bb%d0%be%d0%bd%d0%b8%d0%ba%d0%b8-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/bulgarien-leben-im-kurort-sandanski/,https://makler-realty.com/de/bulgarien-leben-im-kurort-sandanski/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/category-type/%d0%b5lite-realtor/,https://makler-realty.com/de/category-type/%d0%b5lite-realtor/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/%d1%81%d0%b5%d0%bb%d1%8c%d1%81%d0%ba%d0%be%d1%85%d0%be%d0%b7%d1%8f%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/,https://makler-realty.com/de/category-type/%d1%81%d0%b5%d0%bb%d1%8c%d1%81%d0%ba%d0%be%d1%85%d0%be%d0%b7%d1%8f%d0%b9%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d0%b0%d1%8f-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8/,https://makler-realty.com/de/category-type/%d1%83%d1%87%d0%b0%d1%81%d1%82%d0%be%d0%ba-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/apartment/,https://makler-realty.com/de/category-type/apartment/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/commercial-area/,https://makler-realty.com/de/category-type/commercial-area/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/dom/,https://makler-realty.com/de/category-type/dom/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/hotel/,https://makler-realty.com/de/category-type/hotel/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/house-floor/,https://makler-realty.com/de/category-type/house-floor/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/industrial-building/,https://makler-realty.com/de/category-type/industrial-building/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/office-building/,https://makler-realty.com/de/category-type/office-building/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/office/,https://makler-realty.com/de/category-type/office/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/studio/,https://makler-realty.com/de/category-type/studio/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/category-type/villa/,https://makler-realty.com/de/category-type/villa/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%be/,https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d0%b1%d0%b0%d0%bd%d1%81%d0%ba%d0%be/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d0%b2-%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d0%bd%d1%81%d0%ba%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%b2%d1%8f%d1%82%d0%be%d0%b9-%d0%b2%d0%bb%d0%b0%d1%81/,https://makler-realty.com/de/resort/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%b2%d1%8f%d1%82%d0%be%d0%b9-%d0%b2%d0%bb%d0%b0%d1%81/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/resort/nafplio/,https://makler-realty.com/de/resort/nafplio/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,taxonomy,makler-realty.com
https://makler-realty.com/de/services/,https://makler-realty.com/de/services/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/de/transfer-thessaloniki-bansko/,https://makler-realty.com/de/transfer-thessaloniki-bansko/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en,https://makler-realty.com/en/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en/,https://makler-realty.com/en/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%B7%D0%B0-%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0-%D0%BD%D0%B0-%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D1%82%D0%B5-%D0%B4%D0%B0%D0%BD%D0%BD%D0%B8/,https://makler-realty.com/en/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%B7%D0%B0-%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B0-%D0%BD%D0%B0-%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D1%82%D0%B5-%D0%B4%D0%B0%D0%BD%D0%BD%D0%B8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en/%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f/,https://makler-realty.com/en/%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en/%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d0%b8/,https://makler-realty.com/en/%d0%ba%d0%be%d0%bd%d1%82%d0%b0%d0%ba%d1%82%d0%b8/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
https://makler-realty.com/en/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d0%b1%d0%b5%d1%80%d0%b5%d0%b3/,https://makler-realty.com/en/%d0%bd%d0%b5%d0%b4%d0%b2%d0%b8%d0%b6%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d0%b1%d0%b5%d1%80%d0%b5%d0%b3/,200_candidate,Default preservation candidate; verify equivalent migrated content before launch.,page,makler-realty.com
